Product,Purchases,"Weight (g)","Average Delivery Time (Days)","Size (cm3)"
05b9a00b36b50edaea8de91b8c19fc22,1,400,21,1848
05bbe113b2037f89552c644c5cb33ecf,4,10100,14,23040
05bee157001350b29b1e48395f6736a5,1,2100,13,19494
05c11568c221bcac5790a8720019d141,1,19100,3,64000
05c2523e08c5262f1ee172b332c3ea44,3,100,12,352
05c723fd782f0208b09b7c86f5220a5b,1,1650,14,12546
05c8eb0ae68c09cae5b68d673652e7f8,2,200,10,2058
05cd024f2c54923c3396db4156fdaa44,3,400,1,5808
05d0558798a718f6f4658acd8b0e65e1,1,1550,5,13320
05d26098907b7bd26c0f92feefd10eae,1,200,12,3744
05d3d52aea100aa2f887fd940991f040,1,500,10,352
05d7b955682862c7ee7db5c1a7d728ce,1,400,16,1056
05d7e1ea3fb7a5e3bf83bb9801603418,1,2200,8,3534
05d80513da078badb81a5f232e489376,4,1100,12,6400
05dd4bacd8cd34a33815b90b38176a69,5,2100,18,10098
05de46958121361ff78e2a9812db6778,2,300,21,56350
05df88a280f9c6edca3b2f5f9b3e75ad,2,525,6,33626
05e75e2ebb007f6cadbc9925311b014b,1,500,8,48000
05e896ddcd2490d4185badce5f9b45e4,1,9500,28,56100
05e8eca656b87428a0e8453a2f335cdf,2,9250,108,81000
05eee88d9d208fa34d4246aae4025381,1,600,4,352
05f0fe07929d35be0748fac56eecbeb2,5,200,6,990
05f8865da7fa719bf5e94039cfe17c4d,1,1900,7,36190
05fa32a505166cc577354e48a194659d,1,245,13,2856
05fa3b5ecdf7f54e97fe25127db0ee7c,4,2000,14,6624
05fb095572e53e2a567a685765101704,1,695,5,26730
05fb84a7689847058e6b9e9dbd7a6c06,1,2775,16,14094
05fca08b4d54ab5d1d371db7d5534136,4,300,23,1560
060109450b2f49e4d5c4fdfd3d8ebc34,3,450,8,1872
0602bc6086443c4e9b9e5ba88119ce08,1,133,11,4788
0603179793e4bf68b9dbdb4ba238a3b7,4,1150,3,9030
0606451146029c2f85c958b9cce49735,1,450,7,2112
060965aa6dfa817b80abda0c9413cc77,2,22250,12,132940
060b5b8d4937e08d87e86d0bf339aaeb,1,550,9,3000
060c584206d08377a1408fd7afc08b0f,1,14000,8,34020
060ea530ba6184d49f7b1cc031c4c97e,1,950,8,12500
060ed45e8d50384910a47c9224931f56,1,683,11,9216
060f71666a632ac169814c0f1d715571,2,150,9,1408
0615dcf981da53a5ca8777cd6a80361b,3,1050,12,5120
0617fc134ca8e00687023ad84d2358cc,1,200,7,4096
061885af8dbda5739d592a153655e574,1,850,12,9240
061b4ab52739c3c14397c29df80c597a,1,300,2,5967
061c050147b7b9fb6f088593900e8dc6,3,400,7,1280
061fa9845070ffff2d23e8e10bdf8edc,1,700,11,48000
062364f1fb1943481de879618fc37cdb,2,1225,14,6992
062597771ee91356ea34084f28c03a4b,1,300,44,352
062619359d5f9a664606cb2a6ccb477a,3,2000,13,8000
062907032db5e0c065bab136233a9544,2,606,5,7560
062c203528884afcf5ab3bcd04593f51,1,1500,18,17500
062d69b626c072fa369799d0018c95d7,1,6750,23,40480
062e425d963f3eac04709162c3ce6782,1,450,9,13125
0630f740d3f05c50f85d7dd7cffc60a3,1,250,2,1428
06324724a73c341e0826729d63a8d5bc,1,1950,35,8349
06353656886de747a549351f1ec7fa9b,3,650,9,1760
06398d4e8885390c99322d5e4aedcc16,1,15700,22,94192
063c331b19ce7f951a2abb159e30386a,3,1100,8,9504
063d853b6d570a9a5d06e8e044658c21,4,900,15,6600
063daeb82f41e36a160549515ef28e75,6,1975,27,14190
06435c7fcaee30b55bdd89feb2ec9be7,1,350,6,48000
0645a55c7e265509606125e11b6fa2f0,2,483,15,9588
064767e05dd710b14c4bf5f2d50c89b8,1,1000,7,8000
064a939bcd597315cfda6c98ede1b4c3,1,200,13,880
064d09b1de34c17dbacfa4096f79f256,3,400,3,1792
064f1ab0fbfe1fffb87fbf1acb5d4af7,1,1800,6,4692
065a46b0be3f31498ebdd3f4c668a6b6,2,200,18,352
065bb8f275e61de958ffcaf0eebb1791,1,200,15,3248
065ced48dd97c1b3322fab19e5844542,1,450,4,4500
0660211440ed1391f5375fbaa39443b7,1,1600,11,32736
06605f576f31279bada4552051c88fa8,1,100,5,1235
0661920a7a5f19746f501d1190888270,4,15300,12,90944
0663a33c86fed5322e603ef430775b7b,6,800,8,52500
06649da52cbfbb4e9b6cfc332d56c119,4,600,15,3850
0667b4afff64a57f01669f9af9ce685e,1,450,4,1936
0668cf65b55579eb49c9f2d167c71dad,1,500,21,4096
066bbc3a1363adc4d73e093aefd9363a,1,1900,10,5200
0678913581818c6056713a9b02f5ceef,1,250,26,5054
067a7177d086c25f597516184a07f05a,1,3800,9,40068
067c68a19be5d218b092cf260bfbd9cb,1,440,3,5187
067f55bc1dd1107c9be607b643d433b3,1,550,19,3000
068831628652b27ae554b8a66ca6adcf,1,5400,14,57800
0688d52e92d927814617e26d7702df10,2,133,14,4788
068a754dc2d079d7bcd6f254b9a978e2,2,600,10,1224
068b5d27e848424be23fec630a415021,1,900,7,2400
068ceaa8a3d9d385cbf53d5335f89f80,2,1200,11,11178
068ee5d8c45732d9731fde32b47594df,1,417,38,6580
0693bcecfea57f2ad547d1ff56c7d9ea,3,1000,7,3500
06944e4b10483df8e37fe55990a0ba15,1,550,10,10626
06976617d8c5e71de4f3c2d93e788fd5,8,1200,12,14400
069b1293b22c9d000af947225ce14791,1,20500,11,96000
06a47d0ecd4561565deab3dfd7d3c0ff,7,400,17,12000
06a63a471d8a08878526b37a1baa66a5,1,700,7,4096
06a69e6ca81fc5f8b7b2887f974c6687,1,750,8,20700
06a7a571bc9fbb103a9c2eb90f89432c,3,150,12,352
06a83883ffd4aef6c74413f718761d94,1,1050,10,20800
06aad8525aef9517e71a080aa973de58,2,1600,11,8866
06abf4be826ed1d548e8a22a3d75d912,10,5250,14,38080
06acd3480e6a1afb023ad0eb8cdeecca,1,500,13,12012
06ad93d66e91d09df5ce746906d9658b,8,3250,11,12600
06afd0d01616e40441e7f743cdc03a2e,4,320,12,2058
06b55f15e3505bd276acabbb4d3633f5,1,96,6,3800
06b68710c4befc588c863ea38c7e4145,1,2600,13,14625
06b6d4805b3659e45575c03e57cef6fb,1,100,14,2646
06bc992f73d96cb1ada2073554130d45,1,1133,6,2431
06be2efbc5799c9e578d3f6dd205b569,1,200,7,2574
06bfe79d999bcce96f9ebfc74280d1d7,2,250,4,2250
06c38a87544301cba8b0fb5a0796383d,12,2300,19,23520
06c42344256e5a78e6bf38e92b1f1563,1,200,14,1872
06c6e01186af8b98ee1fc9e01f9471e9,58,200,9,1875
06c76e2e852ec1ce0e14ca8f221f361f,1,100,6,900
06c950c36d589b39b34f5dc1d4a75e29,8,667,13,6720
06cd420a1b028388e0bf1f78daf20411,2,2850,8,4620
06cdc7832ac572e307bdacf9ba9f66a9,1,150,12,560
06ce9c3e61c7a07f872f8317a7dc534d,3,100,9,1408
06d156ad29691bb65b80a6bf398db4fc,1,2700,13,21120
06db40df51cce7cf21aaf53f8f8be312,1,300,9,1560
06dce482ace017e78349b6f1fa83a022,10,550,9,1710
06de2a2e4731091ff794ab6240951b7d,2,2560,12,352
06e73ddcb54620a36bfdb2e073c4dc40,7,150,12,1584
06e95441ade9262a325f6d5c1561cbb4,4,750,19,4608
06ecc3d4006ad6eb293a1b93ec3c7183,1,750,10,5324
06edb72f1e0c64b14c5b79353f7abea3,140,350,14,3800
06ef35250cfb02d1c3d193890b63dc8f,2,2800,13,9900
06ef9525b604908b6ef27fa630b4f22f,6,1800,8,17556
06efa56b8557e1efcb2c107f55d1a8dd,2,600,12,1862
06f0e85c7892d5df893f332706340af1,29,9850,13,34200
06f18114503e7543d81252fd61a53df8,3,1250,12,12672
06f24f9b9f5892496a4db38e42a6acc7,2,1050,7,18432
06f442515f5159d999a684dfdb881917,2,10900,10,60000
06f756df8d80309915285f3ee6ea1059,8,700,8,25600
06fb87866499b0e65992b2d88aca8282,5,700,18,2873
0707319aaf1dd0612c0004f6cff320f0,1,6200,15,72000
070d4b13c8ef5cc3d81259789b3bd973,1,2200,3,28875
07133eebda0768a2ad3d68ef4d95b597,2,1063,12,28210
071930404657f7cd416f75bd063a9d4b,1,4300,11,1976
071b6fda0410cc12642f1083210f6703,1,1400,5,10400
071d40163502c7a04c4b49983787485c,3,1500,6,10752
071f9a2b7591f2e8a2a59a50ecc5a297,2,7150,11,56250
071feff570bbf61f1721e181435ebf0f,1,340,2,4576
072346978ec57ef87579ba2cea7c7030,1,275,50,4560
0723afa6f9a5a11c512396db0bb03051,2,475,8,36400
0728762c24ff18a068967202e803eb07,2,1300,3,13824
07313d7b1ca6dbf3885412a763b626c5,1,100,14,352
073a5dfc26cb33ef440b2e0aa29343a8,2,300,0,2736
073afdaeb2d71d4da3ce0c6935614289,3,900,20,6000
073b807aaf20e2382efc8ddc07bf7a5b,1,7700,10,94164
073ec95c6cd3b2db5d9dc430dcb524a6,4,400,9,1408
073ed404e3aec5b0a486334c05ee2fe9,1,458,18,2772
073f139ce5bceceb73c9f287e2540eb3,1,1050,7,18000
074112f674682b5e218463ce1732945b,1,9450,14,56604
0745c4686dc8b30d30a5546c781d1e96,1,900,2,4620
0748257f14bc904fad9f67fffa335483,1,5700,14,34000
0748ca850e6e0ac086799ba43d270d3b,1,3100,5,9261
074fbdce1ed974986a2d2c9660b9eefb,1,2100,9,27000
0751d46ff778c72973f67da627093303,3,317,10,3276
07544775a63940d28bbc20d835ddd781,2,3850,9,40500
07591f80309eb6393c6af043b234cb83,3,16650,10,94192
075b253cd6c59b821c1dab51c1ae56b9,1,350,3,2000
076743539f8476d5c8a1e4e7b62ffc26,1,3000,8,11200
07675856c4bfe13a38ddb23da5c3b176,1,500,12,17328
076a6117fb6e62d15ef45ad6be8ddb1c,3,1754,15,20328
076e36bd0e2aebb35184d08c8e0f032b,4,1950,14,12000
077319a417872fe55c94c3883610b874,1,6600,11,45000
077599a82ee54960bc4f4c941b0d1359,15,1600,9,2880
0776155007ad20447a0b0f91d4aad644,5,1000,8,4732
07797d4315ce5c1570e0a484472e04b5,1,2300,15,22200
077ff5297832d1a1c3d5be55b8152fa8,1,200,12,1600
0780ab4d63c3fa0b95d7f17f66a3444c,2,1000,20,2880
0781ed724941f4eaafbd9e6c5a20be49,2,600,11,28000
07821918ef487fd64eb20b3c8aeb897f,14,267,12,4096
078482c5821678267aeb55b8edcdcb29,1,250,6,4256
0786b87f44a44896ee0a59373edfcc50,2,3500,16,51200
078a6c96f58d2261cc4241dc9907b143,4,533,9,900
078b7149a32b479d3cbf1649fea0172c,1,300,15,3584
078faa63eb55a5055713e141f098624c,5,1100,11,15840
079189201e6c6f0b0f70d118fff53fd5,8,450,10,1560
0797e47ffb3917b66fa62245a283bd9e,1,2000,12,11704
0799c9e16e4079d23e53f91ccdf0d8bf,1,515,5,4522
079b4f19f1705ffc39bdceabfa7fe7ad,1,2550,6,27972
079f8274f5cca61e595fc11c5fd3aa2f,1,550,3,880
07a2b4290dce4edc619005d1a6348439,4,500,10,2400
07a446d7cf0e22333d2032294c408cca,2,11650,12,50625
07a5b461cd248343de7826334c5a03aa,1,600,3,4400
07a5fb04bc32fff7f9bb683e5dac80ab,1,350,3,7392
07a6e4e1f838d9d39277d13c9b411dc4,1,100,13,1584
07a949f27854f64558f8babcfec441cc,13,2800,6,32000
07abca077ba83f4feab7d89db0b74df1,1,20850,6,125000
07b11fd090e8a63b2dcbb19a21d11323,3,250,8,8000
07b6a3b7bd0e9c54119f7c679edccca4,1,400,29,1936
07b90e3c7e287977b2e8cd54a98ddb89,6,500,13,8000
07bb371fdfa423305dd7e7d94cf36565,1,250,10,384
07bcd890d449e493b4ec23d05a9e40ee,7,800,9,9000
07bec813a5d182362436950e43ae1a8f,1,150,9,960
07c055536ebf10dfbb6c6db6dbfc36e5,29,600,13,1800
07c410d85cf66a03da15b92f2d03d583,2,825,22,15840
07c892834f576948885b91255a310002,1,1200,10,9990
07d56eb519d315a2d8fb2f98f095e6bf,3,200,14,352
07dbfabaa4709da14c7e58ca17fe7998,2,2250,21,21952
07dc749f37490643099305c4df823727,1,100,22,480
07e00c385280d659de8eb0254b75ecdd,1,350,10,3465
07f01b6fcacc1b187a71e5074199db2d,1,16400,13,232848
07f2e8872fd2d0e17780989da6c06362,1,800,4,31654
07f40f14df320969f0bb8cfc5cff5d3b,3,100,10,1056
07faa4b332434d6455398852452e2783,1,350,14,7168
07fd41c7a725529fe1213508557e0f4b,1,700,16,12000
07ffc018eaf23e086370dea42c74077b,5,185,12,2058
08056d78bb75ed3ace107c72c16ec511,1,1011,7,12144
080fb1adebef0352c017a153f2075443,1,10150,22,49000
081088b5ca67de215fa103434690cedc,4,300,8,936
0812f763c5cf426afacf3538963ac829,1,450,35,1596
081c9dacbe5aed5910bef759117070a5,1,450,16,23625
081d21aa3dc9b583104a15fc4dfd1160,4,2150,15,10395
081dc33e4b9964d2ffe752a977a29998,2,50,6,5967
0820af09ddc75b84841b1fab4da4be9b,7,100,10,1872
082175ee534338e4fd967076a6f848e5,1,100,6,5967
08279c494018541f71443c07d77560f8,1,3150,50,31347
082c3f21a0fc7a07cd303552d8b6ddae,1,13900,7,79464
08370229eb4e5ce898bf2348a356b7b2,1,675,21,3496
083b8b5ce2d02b7d5d4e1ceab8b7ed04,2,1075,4,15312
083ea24cbab9f8f572fc21a8f63fb282,1,150,14,1584
083ffd30820b592e294de7ed668ff975,24,300,8,3496
08401f48b67a852d06105725c3013eff,8,350,12,3360
08418a3bc628e92c012281010957e259,2,9250,12,48960
08462528607b71ea62cbc019d91b001e,2,650,13,1760
084b2ab1a0a79a9757008062ddf8b042,1,200,1,5096
084e67a8fc02c8ac030154244701f1c5,1,400,9,2560
08567cdf24fd261914bbb7a2b1b9a2f2,2,450,13,736
0856c40d9a18fc6aa8bb4be6a092f95b,1,10965,6,64896
08574b074924071f4e201e151b152b4e,110,9000,12,19656
085860688be9891f26e36a6ebc27cf6d,1,1400,11,60000
085f9fe187c082982f23152f97f4e0c0,1,1900,9,23625
086351823300e0339f6955b27998c186,3,3305,11,35100
08662925c8120f25e41279a5527a005e,1,750,11,9856
08667ce2730ce3fb20f04fe7bff92c0b,1,225,13,1530
086963be71b4f60fd2b27465c5a1fe7d,1,3600,11,18150
086d5564c102e81c6f215639d9d1e09e,1,150,4,1200
086eff5dac22ac2fe1fed28bba4fa646,2,1000,15,12000
08713ad044290890b1373e1bedc8464c,2,200,24,3744
0872c05ce884daf60d1459165ba1c4da,1,16350,13,88000
08732e5164f3bd37bb941e5ae9710e6e,1,570,12,4845
0874407d58fad5ce1eecc2f372fc8dbd,1,2950,6,22360
0878701fe7102eb1ba7f0f00229b7944,1,950,21,1190
0878b8484ae10e2ef355fac0690fabe7,7,8050,16,56250
0880a2d2c259afd46c7cca654697cdcd,1,2400,22,4096
088124974c3274514e06de4c312fcd3d,1,1900,12,17500
08857690e7a14a21b4441f8ee2bcaa14,2,150,6,4096
0885f25e5b69df855382efbb7308b8d2,2,750,8,1800
0887a4b7b87c4f53d81db7c95de4a6c3,1,1800,14,29920
088c192c21da02dcb908f931d0fe324a,2,150,9,1600
0891f8ac9e3d7252ec5c162da0b0b86c,2,500,10,1920
089447f48055194b36dd135e1a353cff,4,1050,22,11560
089526cae28a7fd487bfb3bab161d701,3,200,17,1496
08958eb11767450566d8328f3f1b63b0,1,850,3,9600
089a01980b4c58c4183de3b75bd42363,1,2650,14,15120
089b1d17658cb1e2c7a4f9f77856020e,1,500,12,1638
089cc17c8bf2226d13648392e33dabd7,8,225,12,1700
089fba163d4210200710ea1103a736d4,1,150,21,1936
08a02dac474e64a14808f8078407eff2,2,4850,10,21285
08a1cab088839a625f5e2b0c85abcff5,1,6200,8,20539
08a58dc963320d6073623382b9ceb920,37,400,11,1547
08a69b44d48364041d3bc2c74c8600aa,1,900,30,5625
08ac23cd333352eff43b210f6ebaaff4,1,400,12,24000
08adf4f96646dd795d6f472ff1a1ece4,1,250,7,1440
08ba023e3ad57b10b6d5378ce3f22f9a,1,1100,14,4032
08ba0b9a5d17ce718c503eee72338e98,1,250,3,2704
08bc541b873d8c1ecd4e6bdd1d287c97,3,500,5,880
08c1754fd6455e4c70a6521f4ed66819,1,3800,32,38850
08c3e65af1719834cab72d27dc6b506b,1,10600,10,98560
08c5039f843aa1a03854fb33b713ef37,2,500,14,6776
08c5c3d471845327e913b52aded0caf3,1,250,7,1232
08c63555bbee955cad9c6a9feab9e9d4,4,11350,3,51170
08c816d9a716567bf436173ef6f5f12e,16,150,10,3240
08ca55f13fdc7712bc93387c2f66e3a4,1,200,8,3300
08d207a2357381d924df9b7cffbf2d22,1,300,143,5040
08d708da93f03eb686328dbb33bb731e,2,1000,9,5808
08d76e49b8206d0cfb7456fe3aa7d3b4,4,800,16,3456
08d94d42353229701a47e7cd5362b450,2,1600,18,23625
08dc49f9b802f2e81c55f4b810bbf1f5,1,400,7,4620
08e2111445e8c886145ce42fbe261085,1,750,2,8000
08e2ebd22ce2347ede845d0f3b64270c,1,4900,8,4800
08e3404b623856c35ed541708cf05915,3,1233,7,8505
08eada1514424f37cd0704a5f45c1e07,1,450,8,4116
08edd1ffee7a3c812f5de54409d678fd,1,9000,50,30000
08eee942c0bcf714dba09fc14206a0c9,1,200,11,2208
08ef610bbd6b290c3811f95c354779a6,2,13600,11,10368
08f457ff8eec8dfffecc0489179e7db5,1,2300,5,1936
08f69c9f1af250a8046c21b78a1ef52a,1,1200,14,8775
08f7d5ada29287296d46f79ec4d397d5,1,3100,4,6400
08fa0d50b027a64e8600e9c04759c825,2,700,13,30000
09014e6cd3dd8882e42dcf4dd4f5e305,1,50,3,1326
0901b25598b3ca109f48e16a52e2df1f,1,3350,6,16000
09061028f7ee991c6f2c294e19d344dd,2,1100,18,880
0906585a53ae0d9e9d848e83b8f2ea88,1,1200,28,9375
090d6db6ad440d35cef0726b5a8bec14,3,7300,10,57717
0918fd47e51e716ae8b6d2512866988d,1,300,21,2964
091af6c2d579fe0926b4fcb8db07f78e,5,2350,14,8000
0921c85f1ae48534995bff5348e3d9d7,2,1100,14,748
09258106f546b38b0f817fc3aadf650b,2,200,8,23625
09278667a33779be5996a7df729db8ae,3,933,13,13340
092be1e8336fc404c57bd5970d056886,13,750,11,2880
092eff69a9499b052a2258f502ea0775,4,500,8,9800
0935f6cccc192ab670cdaa08c2b574d4,1,4220,7,94848
093f7389fa2eccda5e86add8da4aa19e,1,2000,7,19000
094102aa6f9acae48f92eec22c02180a,1,250,15,2873
09461131e28a1b16536fe028eeea4c4a,1,1650,3,5301
09481a6dfe9eb590dc8b265b54dc4c97,8,2533,17,22770
094af0a75d07c0dbdccaa23e88149673,1,6450,44,23625
094db48c531e5ce423c4b908ea96535c,1,1700,6,4805
094efc8b088034585ebda1a32da7181d,1,600,17,23200
094fbff68f8c7fd768277bcfa984b4e1,1,600,19,3712
0950783476d3f6529a03b28fcac219d1,3,1350,7,28560
0954694623ffa5b84e7071c717efc3ca,1,500,16,5236
0958d661bb9ffd798d3586f713585938,1,2400,13,26048
095cb863f2b04911455ad33f5177062e,11,1000,9,6144
095ccd4cb27e35ee43f12dd18fa26c04,4,950,12,24272
0963fc9330f54245d1aa396893591037,1,600,11,3840
09661a3f29765eeafd2f05d7ad22310f,4,6250,11,99792
096793eddadb8067748a5a0ff98ac8fb,2,2900,17,27000
0968920dc8f4359a307bae3d69169e12,2,1800,18,23625
09690382191f134e947200ccfe32f7c0,1,400,16,2112
096b00d9037146606b19d614cd67ab65,3,100,14,880
096d687ce8c7ae68039cce3f229b1d4c,3,665,4,648
096e14458100c2b6d10f72d69f80cf34,7,2750,10,41496
09738baf9be60e4c294fa5d0bfcc690d,1,150,10,990
0979deef723cf684a3aa7e4303f99fe3,2,450,10,17100
097ca319958c11c2425d2f111f860707,3,8550,15,51200
097ce3b5d4710b24d4a113b394ef2566,2,242,22,4950
0980718a7bdcf89f5848b202b6394965,2,2000,13,26640
0983cd4a5cabf1099659ce461511963c,6,350,9,11200
0988b623cb8fe96a92474a96b0573503,1,550,15,6480
098c663630a7a81f7d7f42a2ce0b02d7,2,800,22,3000
098d2dad07d012b54e469c5ba2cedbe7,1,4700,11,72928
0992e0d1ee0fefb9a73e3b1bb829f396,1,11850,13,86000
09982590713913e225d3ce5ccb670688,3,200,8,4335
09a1f8a0ac3f2a9d3eed87339b7fd9d2,1,400,6,13600
09a45646f91581af2d515ba02bc0ed94,1,425,6,11760
09a9117d69aeb6275e4f3187bd2eb45c,1,100,11,1056
09ab4881a3f3ec7ce2749c3023260358,2,1075,8,6084
09ae0abe65d1a5ad1cecdd9db6aa70d7,1,1600,8,10500
09b069a1846b0e666a398952c8ba1605,1,350,12,2016
09b2a4f1ce3561a6562ffdccc0ca7c18,4,1150,10,12500
09b4afd6ff5a26a1e7538df4bd04a8d2,1,8250,9,17150
09b590ada623ecf66329917ea4731957,1,214,21,2431
09bdc9003e3b369d49feb3e300366074,1,800,9,15750
09bf405af365a33db9915e95a433333a,1,800,5,12384
09bff1287f903ed3e712f6595861db98,1,100,4,612
09c083c98ccb0062e23ddfa6f70adf13,1,600,6,8280
09c2dde20d43a2b79ec17fa25a5ad6b6,4,1500,9,49500
09c3d39641970009c198caed304ccfc4,8,300,9,6188
09c85a316aae843ab464c8c55d6f8b80,1,850,14,15625
09cb4aa62c518d0842e1c5f28ac940ff,1,150,3,6936
09cbb58b67d2f010f3ce6ae6196f1ed9,6,1900,11,9360
09cee4288906c4cff9cd235f33dc0ec0,1,4800,11,39546
09d54f61ad675c5398b22357fa3ce395,1,1100,28,4256
09dafaa79c17733a900ce34c9a1f5be8,1,600,25,4800
09df4169c3678074ca16ab1941cfd1dc,1,1400,20,3080
09e24bdfc054e52b9c4af78e3a286a98,4,75,17,1936
09e40d66cfc38cddf812d8a495376722,3,500,12,6480
09e5556011177a1f20244a4fcdde2752,1,6100,7,27500
09e68b02ea2a0a677c692faac3735c9d,1,227,31,7410
09e9d1c1a370af902b1b7175400021ee,1,150,30,1936
09ebc052c8e265f5ea1e86320c049322,3,7250,13,23064
09ec9df2cf3708ca52a4a6cb64e464f6,1,2150,16,10500
09ef2dc9a27e35d3eba18b0defec70cc,1,1000,9,14400
09f3400d8c8a707c448a94f977f81968,4,200,3,648
09f62215f404dbd29cb4378c9952e1b9,3,200,16,3248
09f6dccfebfa0688abfc1af640b69e61,7,150,11,1960
09fbb9fc5bffc1ce6dc2f66289dfcb05,1,3675,6,23100
09ffd5e043f6d44ca166be7f91dab462,1,800,4,1280
0a04ebe637717bf7f0a9290adb51971f,1,11150,29,9000
0a04f0225fa364dc9192421b1a3fb139,1,6150,6,42875
0a07b2c989441aaec80191da39c79c99,2,250,24,2592
0a0adf0de1769b2970f3096d0b5abfb7,1,13325,2,80934
0a10747b677a2f5efd58f827f072f27f,1,900,7,4500
0a108ad81c4e2a790649c3f8070f1213,2,300,10,2560
0a17941f41b99d2f070fab54b458a4a4,2,300,20,6992
0a18ef4868095d4c83357e58020e3397,2,175,4,1056
0a1902453c06a6bb74a24a4fc60d1611,1,200,7,864
0a197d1436ea67717ce68ebe184b5832,1,258,14,3042
0a1c4b9c1ca294b2c85dbe2d4920abe6,2,6250,28,9000
0a23fd10720c5ffc6c7f5e66b0b26ae2,1,900,4,27000
0a27862bbf658a5b8cf655761bc5c72d,1,2000,7,54340
0a27be3536127164b11173c57f14a2da,3,500,6,2760
0a27cbaaeacef635e4aa37885a1e5e93,2,525,14,6859
0a28355911f72609e396a3dc10b11c90,1,100,6,1280
0a2baff646a591a97387bbe599a7565d,1,675,5,19500
0a2fff0d95ef3bbb7dffc618f9542ba9,3,283,15,2808
0a311a14cbefde1a7b83f0b7ed99c422,3,375,6,1944
0a32d8349e99e8cdb9a5dec7d3f94985,1,300,13,1452
0a37e05528984f47c754837344732fbb,1,800,3,24000
0a39e413aabaa89275742e9707f60f86,1,2000,3,19152
0a3d0e8c9d5c6e92b034ab390cda4a48,1,750,10,27000
0a4093a4af429dc0a9334300e5c13ae5,44,300,8,1200
0a45c6bb3a03e8c13228d4200cb964c2,3,1900,15,2128
0a48b93d24c0c87253c73da8cb8c2e80,1,514,12,3536
0a4af8f868e8a22b279c9d0a24d36537,2,500,5,4913
0a4ba15b3af571ef5d215be341f90fc3,1,9275,7,19712
0a4c11f70d3d4d9f2a540804b873e9e2,1,2800,14,15120
0a4dea9eaeaaea5b7894a9a4ec6ed660,5,250,20,3234
0a4f9f421af66d2ea061fbb8883419f7,19,200,6,990
0a50b90cd04b45578ebf8bcf22c0ee09,1,5600,12,14664
0a540d39a147c5937238e5126403c892,1,300,7,15625
0a565163afd9cccd9d2b6e3942f823e4,1,1950,7,24000
0a56efd5f050d3f861a04c6f005d1128,1,400,24,27000
0a57f7d2c983bcf8188589a5fea4a8da,86,396,15,2772
0a5a41c678bcf81e041826bb24eb0b01,20,750,6,3380
0a5ae82bab180da12f59a70b21605f92,1,850,10,2048
0a6037fabc6b47a58947cc272f30b7f2,1,21400,27,191100
0a63240129d538ef9bf6e5c0aa8925a5,1,900,5,9600
0a6a7cf8399cca39fa6289175e95badd,1,700,31,5400
0a6cff78b203b5224378cf8db2dff5a6,1,400,4,5460
0a6d157989ce18261dd86095fa6858ca,2,850,6,2560
0a71a1f1eefa516fe0d1121e9ad00f75,2,382,9,6734
0a783d7ce18a37749c3a059cf829564b,12,200,19,2268
0a7b493260c6e450be47b7904193f75e,1,2600,17,36414
0a8038344359ff23c26156650b801e6c,1,1600,15,9408
0a80f03007af9e2c5ac5065d6742e1b2,3,611,8,3808
0a82c5e3af23bf02899280c8e1f4eea9,1,1250,0,3700
0a8364a63342dab8877bc3e5eb7cff6c,2,6050,11,36000
0a8611ab07b16ada9f45900722ed0e5d,1,683,21,6384
0a863e93d7d478b95b764c3344d10307,1,600,6,12000
0a8699af8de9f3c25f80fe9b530df153,1,2500,10,23400
0a8b35c2fbc824f7e1015cf330e6cc3c,7,250,10,352
0a8bc1a07183eceacf95ae5cb4cbd076,2,165,6,1760
0a904457e165bf24b90921754b4a5888,1,1350,13,31713
0a96387463e89f518bec31ed12378aea,1,3400,9,48000
0a997c3c894c98d4e3def0e83124c9ba,1,350,11,3840
0a9a9c25c5a06532d1766e00db833a7f,15,100,9,720
0a9bba9c02d484c391416587002dae47,1,900,13,3840
0a9c1531aa7c17c8c64157b634fa9ba9,6,700,7,13500
0a9e2c135ec43f84cc6c583695531d68,1,50,7,1800
0aa03bab4d36e4ee21cf9024a65f65e2,1,300,12,1944
0aa186c65b07e61f5ac114182ab92a2b,1,850,9,4800
0aa63972ae4967bb6874df796163549d,1,5000,15,40000
0aabfb375647d9738ad0f7b4ea3653b1,141,150,14,2304
0ab00b4598ff704c2ab1de75c123092d,1,12450,11,66240
0ab20af8197d84bc8831765be67b4cc6,6,11100,9,78584
0ab78aeb8039e8ee1d47412e56baded3,1,200,11,714
0ab80f38a21093b448518f68efe82c24,2,200,13,704
0abbc7837b3659615530515c12091add,1,200,7,1976
0abc19e41fdc9d6894b8cae651619253,3,15750,21,126000
0abf3e78cba7361d44b40b471592ad38,3,100,6,3072
0ac092fcd35bffaeb624017d498172d1,1,500,6,1936
0ac2a75d9c1e9688df3a7730a4ffad14,4,300,10,8000
0accb86cd9322f97f4d1523781e10fa5,1,5350,9,32000
0ad0b4d6bac55daa9cd221ea08ccbfac,2,1000,8,12000
0ad10ec3dc489499e5d7cd19b5181ffe,1,21300,11,14440
0ad6795586afdad1281b3884f2611ca6,4,250,2,39600
0ad9bbfebaadb488b2fe87504b871c88,2,800,9,6240
0adf970bf07772b0f8c88f664e146221,1,3500,16,10912
0ae6165016bbebd759d0ac2414e59049,1,400,10,5103
